Level,Function Name,Inclusive Samples,Exclusive Samples,Inclusive Samples %,Exclusive Samples %,Module Name,
19,"[iertutil.dll]",2,0,0.42,0.00,"iertutil.dll",
20,"[iertutil.dll]",2,0,0.42,0.00,"iertutil.dll",
21,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
22,"[KernelBase.dll]",2,0,0.42,0.00,"KernelBase.dll",
23,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
24,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
25,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
26,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
27,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
28,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
29,"[ntdll.dll]",2,1,0.42,0.21,"ntdll.dll",
30,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
31,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
32,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
33,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
34,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
35,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
36,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
37,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
38,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
39,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
40,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
41,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
42,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
43,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
44,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
45,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
46,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
17,"[urlmon.dll]",2,0,0.42,0.00,"urlmon.dll",
18,"[urlmon.dll]",2,0,0.42,0.00,"urlmon.dll",
19,"[urlmon.dll]",2,0,0.42,0.00,"urlmon.dll",
20,"[urlmon.dll]",2,0,0.42,0.00,"urlmon.dll",
21,"[urlmon.dll]",2,0,0.42,0.00,"urlmon.dll",
22,"[urlmon.dll]",2,0,0.42,0.00,"urlmon.dll",
23,"[urlmon.dll]",1,0,0.21,0.00,"urlmon.dll",
24,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
25,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
26,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
27,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
28,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
29,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
30,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
31,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
32,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
33,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
34,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
35,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
36,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
37,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
38,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
39,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
40,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
41,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
42,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
23,"[iertutil.dll]",1,0,0.21,0.00,"iertutil.dll",
24,"[iertutil.dll]",1,0,0.21,0.00,"iertutil.dll",
25,"[iertutil.dll]",1,0,0.21,0.00,"iertutil.dll",
26,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
27,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
14,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
15,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
16,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
17,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
18,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
19,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
20,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
21,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
22,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
23,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
24,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
25,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
26,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
27,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
28,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
29,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
30,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
31,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
32,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
33,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
34,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
35,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
36,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
37,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
38,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
39,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
40,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
41,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
42,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
43,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[apphelp.dll]",1,0,0.21,0.00,"apphelp.dll",
20,"[apphelp.dll]",1,0,0.21,0.00,"apphelp.dll",
21,"[apphelp.dll]",1,0,0.21,0.00,"apphelp.dll",
22,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
23,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
24,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
25,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
26,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
27,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
28,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
29,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
30,"[wow64cpu.dll]",1,1,0.21,0.21,"wow64cpu.dll",
4,"[KernelBase.dll]",32,0,6.69,0.00,"KernelBase.dll",
5,"[ntdll.dll]",26,1,5.44,0.21,"ntdll.dll",
6,"[ntdll.dll]",23,0,4.81,0.00,"ntdll.dll",
7,"[ntdll.dll]",23,1,4.81,0.21,"ntdll.dll",
8,"[ntdll.dll]",22,1,4.60,0.21,"ntdll.dll",
9,"[ntdll.dll]",21,0,4.39,0.00,"ntdll.dll",
10,"[ntdll.dll]",21,0,4.39,0.00,"ntdll.dll",
11,"[ntdll.dll]",19,1,3.97,0.21,"ntdll.dll",
12,"[ntdll.dll]",8,1,1.67,0.21,"ntdll.dll",
13,"[ntdll.dll]",3,1,0.63,0.21,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
24,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
25,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
13,"[authmap.dll]",1,1,0.21,0.21,"authmap.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
20,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
13,"[rewrite.dll]",1,0,0.21,0.00,"rewrite.dll",
14,"[kernel32.dll]",1,0,0.21,0.00,"kernel32.dll",
15,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
16,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
13,"[aspnetcore.dll]",1,0,0.21,0.00,"aspnetcore.dll",
14,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
20,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
24,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
25,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
26,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
27,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
28,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
12,"[ntdll.dll]",7,0,1.46,0.00,"ntdll.dll",
13,"[ntdll.dll]",7,0,1.46,0.00,"ntdll.dll",
14,"[ntdll.dll]",7,0,1.46,0.00,"ntdll.dll",
15,"[ntdll.dll]",7,0,1.46,0.00,"ntdll.dll",
16,"[wow64.dll]",7,0,1.46,0.00,"wow64.dll",
17,"[wow64.dll]",7,0,1.46,0.00,"wow64.dll",
18,"[wow64cpu.dll]",7,0,1.46,0.00,"wow64cpu.dll",
19,"[wow64.dll]",7,0,1.46,0.00,"wow64.dll",
20,"[wow64.dll]",7,0,1.46,0.00,"wow64.dll",
21,"[klhkum.dll]",6,0,1.26,0.00,"klhkum.dll",
22,"[klhkum.dll]",6,0,1.26,0.00,"klhkum.dll",
23,"[ntdll.dll]",6,6,1.26,1.26,"ntdll.dll",
21,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
12,"[apphelp.dll]",3,0,0.63,0.00,"apphelp.dll",
13,"[apphelp.dll]",3,0,0.63,0.00,"apphelp.dll",
14,"[apphelp.dll]",3,0,0.63,0.00,"apphelp.dll",
15,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
16,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
17,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
18,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
19,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
20,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
21,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
22,"[wow64cpu.dll]",2,0,0.42,0.00,"wow64cpu.dll",
23,"[wow64cpu.dll]",2,2,0.42,0.42,"wow64cpu.dll",
15,"[apphelp.dll]",1,0,0.21,0.00,"apphelp.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
20,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
24,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
25,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
26,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
27,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
28,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
11,"[apphelp.dll]",2,0,0.42,0.00,"apphelp.dll",
12,"[apphelp.dll]",2,0,0.42,0.00,"apphelp.dll",
13,"[apphelp.dll]",2,0,0.42,0.00,"apphelp.dll",
14,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
15,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
16,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
17,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
18,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
19,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
20,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
21,"[wow64cpu.dll]",2,0,0.42,0.00,"wow64cpu.dll",
22,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
23,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
24,"[ntdll.dll]",2,2,0.42,0.42,"ntdll.dll",
6,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
7,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
8,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
9,"[ntdll.dll]",2,0,0.42,0.00,"ntdll.dll",
10,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
11,"[wow64.dll]",2,0,0.42,0.00,"wow64.dll",
12,"[wow64cpu.dll]",2,0,0.42,0.00,"wow64cpu.dll",
13,"[wow64cpu.dll]",1,1,0.21,0.21,"wow64cpu.dll",
13,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
14,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
15,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
5,"[KernelBase.dll]",6,0,1.26,0.00,"KernelBase.dll",
6,"[ntdll.dll]",5,0,1.05,0.00,"ntdll.dll",
7,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
8,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
9,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
10,"[ntdll.dll]",4,0,0.84,0.00,"ntdll.dll",
11,"[wow64.dll]",4,0,0.84,0.00,"wow64.dll",
12,"[wow64.dll]",4,0,0.84,0.00,"wow64.dll",
13,"[wow64cpu.dll]",4,0,0.84,0.00,"wow64cpu.dll",
14,"[wow64.dll]",4,0,0.84,0.00,"wow64.dll",
15,"[wow64.dll]",4,0,0.84,0.00,"wow64.dll",
16,"[ntdll.dll]",4,4,0.84,0.84,"ntdll.dll",
7,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
15,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
16,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
17,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
20,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
21,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
22,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
23,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
6,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
7,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
8,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
13,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
14,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
17,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
4,"[combase.dll]",28,0,5.86,0.00,"combase.dll",
5,"[combase.dll]",28,0,5.86,0.00,"combase.dll",
6,"[combase.dll]",28,0,5.86,0.00,"combase.dll",
7,"[combase.dll]",27,0,5.65,0.00,"combase.dll",
8,"[combase.dll]",26,0,5.44,0.00,"combase.dll",
9,"[combase.dll]",26,0,5.44,0.00,"combase.dll",
10,"[combase.dll]",26,0,5.44,0.00,"combase.dll",
11,"[combase.dll]",26,1,5.44,0.21,"combase.dll",
12,"[combase.dll]",25,0,5.23,0.00,"combase.dll",
13,"[combase.dll]",25,0,5.23,0.00,"combase.dll",
14,"[combase.dll]",25,0,5.23,0.00,"combase.dll",
15,"[combase.dll]",25,0,5.23,0.00,"combase.dll",
16,"[combase.dll]",25,0,5.23,0.00,"combase.dll",
17,"[nativrd2.dll]",25,9,5.23,1.88,"nativrd2.dll",
18,"[msvcrt.dll]",5,1,1.05,0.21,"msvcrt.dll",
19,"[ntdll.dll]",4,1,0.84,0.21,"ntdll.dll",
20,"[ntdll.dll]",3,2,0.63,0.42,"ntdll.dll",
21,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
18,"[xmllite.dll]",4,0,0.84,0.00,"xmllite.dll",
19,"[xmllite.dll]",4,1,0.84,0.21,"xmllite.dll",
20,"[xmllite.dll]",3,0,0.63,0.00,"xmllite.dll",
21,"[xmllite.dll]",3,2,0.63,0.42,"xmllite.dll",
22,"[msvcrt.dll]",1,1,0.21,0.21,"msvcrt.dll",
18,"[windows.storage.dll]",2,0,0.42,0.00,"windows.storage.dll",
19,"[windows.storage.dll]",2,0,0.42,0.00,"windows.storage.dll",
20,"[windows.storage.dll]",2,0,0.42,0.00,"windows.storage.dll",
21,"[windows.storage.dll]",2,0,0.42,0.00,"windows.storage.dll",
22,"[windows.storage.dll]",2,0,0.42,0.00,"windows.storage.dll",
23,"[SHCore.dll]",1,0,0.21,0.00,"SHCore.dll",
24,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
25,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
26,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
27,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
28,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
29,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
30,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
31,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
32,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
33,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
34,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
35,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
36,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
37,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
23,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
24,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
25,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
26,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
27,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
28,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
29,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
30,"[windows.storage.dll]",1,0,0.21,0.00,"windows.storage.dll",
31,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
32,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
33,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
34,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
35,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
36,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
37,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
38,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
39,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
40,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
41,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
42,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
43,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
44,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
18,"[KernelBase.dll]",2,1,0.42,0.21,"KernelBase.dll",
19,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
20,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
21,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
22,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
23,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
24,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
25,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
26,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
27,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
28,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
29,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
30,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
18,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
19,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
20,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
21,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
22,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
23,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
24,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
25,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
26,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
27,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
28,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
29,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
30,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
31,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
32,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
33,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
34,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
35,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
36,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
37,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
38,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
39,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
40,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
41,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
42,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
43,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
44,"[combase.dll]",1,0,0.21,0.00,"combase.dll",
45,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
46,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
47,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
48,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
49,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
18,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
19,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
20,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
18,"[oleaut32.dll]",1,0,0.21,0.00,"oleaut32.dll",
19,"[oleaut32.dll]",1,0,0.21,0.00,"oleaut32.dll",
20,"[oleaut32.dll]",1,0,0.21,0.00,"oleaut32.dll",
21,"[oleaut32.dll]",1,1,0.21,0.21,"oleaut32.dll",
8,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
9,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
10,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
11,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
12,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
13,"[ntdll.dll]",1,0,0.21,0.00,"ntdll.dll",
14,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
15,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
16,"[wow64cpu.dll]",1,0,0.21,0.00,"wow64cpu.dll",
17,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
18,"[wow64.dll]",1,0,0.21,0.00,"wow64.dll",
19,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
20,"[klhkum.dll]",1,0,0.21,0.00,"klhkum.dll",
21,"[ntdll.dll]",1,1,0.21,0.21,"ntdll.dll",
7,"[nativrd2.dll]",1,0,0.21,0.00,"nativrd2.dll",
8,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
9,"[KernelBase.dll]",1,0,0.21,0.00,"KernelBase.dll",
